"Tabela 202 - População residente, por sexo e situação do domicílio"
"Variável - População residente (Pessoas)"
"Nível";"Cód.";"Município";"Situação do domicílio";"Ano x Sexo"
"Nível";"Cód.";"Município";"Situação do domicílio";"1970"
"Nível";"Cód.";"Município";"Situação do domicílio";"Total";"Homens";"Mulheres"
"MU";"4304804";"Carlos Barbosa (RS)";"Urbana";"3821";"1925";"1896"
"MU";"4304804";"Carlos Barbosa (RS)";"Rural";"8553";"4312";"4241"
"MU";"4304853";"Carlos Gomes (RS)";"Total";"...";"...";"..."
"MU";"4304853";"Carlos Gomes (RS)";"Urbana";"...";"...";"..."
"MU";"4304853";"Carlos Gomes (RS)";"Rural";"...";"...";"..."
"MU";"4304903";"Casca (RS)";"Total";"15539";"7781";"7758"
"MU";"4304903";"Casca (RS)";"Urbana";"1946";"926";"1020"
"MU";"4304903";"Casca (RS)";"Rural";"13593";"6855";"6738"
"MU";"4304952";"Caseiros (RS)";"Total";"...";"...";"..."
"MU";"4304952";"Caseiros (RS)";"Urbana";"...";"...";"..."
"MU";"4304952";"Caseiros (RS)";"Rural";"...";"...";"..."
"MU";"4305009";"Catuípe (RS)";"Total";"15594";"7960";"7634"
"MU";"4305009";"Catuípe (RS)";"Urbana";"2960";"1419";"1541"
"MU";"4305009";"Catuípe (RS)";"Rural";"12634";"6541";"6093"
"MU";"4305108";"Caxias do Sul (RS)";"Total";"144871";"70956";"73915"
"MU";"4305108";"Caxias do Sul (RS)";"Urbana";"114015";"55152";"58863"
"MU";"4305108";"Caxias do Sul (RS)";"Rural";"30856";"15804";"15052"
"MU";"4305116";"Centenário (RS)";"Total";"...";"...";"..."
"MU";"4305116";"Centenário (RS)";"Urbana";"...";"...";"..."
"MU";"4305116";"Centenário (RS)";"Rural";"...";"...";"..."
"MU";"4305124";"Cerrito (RS)";"Total";"...";"...";"..."
"MU";"4305124";"Cerrito (RS)";"Urbana";"...";"...";"..."
"MU";"4305124";"Cerrito (RS)";"Rural";"...";"...";"..."
"MU";"4305132";"Cerro Branco (RS)";"Total";"...";"...";"..."
"MU";"4305132";"Cerro Branco (RS)";"Urbana";"...";"...";"..."
"MU";"4305132";"Cerro Branco (RS)";"Rural";"...";"...";"..."
"MU";"4305157";"Cerro Grande (RS)";"Total";"...";"...";"..."
"MU";"4305157";"Cerro Grande (RS)";"Urbana";"...";"...";"..."
"MU";"4305157";"Cerro Grande (RS)";"Rural";"...";"...";"..."
"MU";"4305173";"Cerro Grande do Sul (RS)";"Total";"...";"...";"..."
"MU";"4305173";"Cerro Grande do Sul (RS)";"Urbana";"...";"...";"..."
"MU";"4305173";"Cerro Grande do Sul (RS)";"Rural";"...";"...";"..."
"MU";"4305207";"Cerro Largo (RS)";"Total";"18002";"8975";"9027"
"MU";"4305207";"Cerro Largo (RS)";"Urbana";"6032";"2913";"3119"
"MU";"4305207";"Cerro Largo (RS)";"Rural";"11970";"6062";"5908"
"MU";"4305306";"Chapada (RS)";"Total";"10573";"5460";"5113"
"MU";"4305306";"Chapada (RS)";"Urbana";"1924";"946";"978"
"MU";"4305306";"Chapada (RS)";"Rural";"8649";"4514";"4135"
"MU";"4305355";"Charqueadas (RS)";"Total";"...";"...";"..."
"MU";"4305355";"Charqueadas (RS)";"Urbana";"...";"...";"..."
"MU";"4305355";"Charqueadas (RS)";"Rural";"...";"...";"..."
"MU";"4305371";"Charrua (RS)";"Total";"...";"...";"..."
"MU";"4305371";"Charrua (RS)";"Urbana";"...";"...";"..."
"MU";"4305371";"Charrua (RS)";"Rural";"...";"...";"..."
"MU";"4305405";"Chiapetta (RS)";"Total";"4405";"2318";"2087"
"MU";"4305405";"Chiapetta (RS)";"Urbana";"567";"286";"281"
"MU";"4305405";"Chiapetta (RS)";"Rural";"3838";"2032";"1806"
"MU";"4305439";"Chuí (RS)";"Total";"...";"...";"..."
"MU";"4305439";"Chuí (RS)";"Urbana";"...";"...";"..."
"MU";"4305439";"Chuí (RS)";"Rural";"...";"...";"..."
"MU";"4305447";"Chuvisca (RS)";"Total";"...";"...";"..."
"MU";"4305447";"Chuvisca (RS)";"Urbana";"...";"...";"..."
"MU";"4305447";"Chuvisca (RS)";"Rural";"...";"...";"..."
"MU";"4305454";"Cidreira (RS)";"Total";"...";"...";"..."
"MU";"4305454";"Cidreira (RS)";"Urbana";"...";"...";"..."
"MU";"4305454";"Cidreira (RS)";"Rural";"...";"...";"..."
"MU";"4305504";"Ciríaco (RS)";"Total";"7587";"3840";"3747"
"MU";"4305504";"Ciríaco (RS)";"Urbana";"866";"410";"456"
"MU";"4305504";"Ciríaco (RS)";"Rural";"6721";"3430";"3291"
"MU";"4305587";"Colinas (RS)";"Total";"...";"...";"..."
"MU";"4305587";"Colinas (RS)";"Urbana";"...";"...";"..."
"MU";"4305587";"Colinas (RS)";"Rural";"...";"...";"..."
"MU";"4305603";"Colorado (RS)";"Total";"5558";"2780";"2778"
"MU";"4305603";"Colorado (RS)";"Urbana";"961";"463";"498"
"MU";"4305603";"Colorado (RS)";"Rural";"4597";"2317";"2280"
"MU";"4305702";"Condor (RS)";"Total";"5911";"3042";"2869"
"MU";"4305702";"Condor (RS)";"Urbana";"729";"358";"371"
"MU";"4305702";"Condor (RS)";"Rural";"5182";"2684";"2498"
"MU";"4305801";"Constantina (RS)";"Total";"15521";"7932";"7589"
"MU";"4305801";"Constantina (RS)";"Urbana";"1437";"706";"731"
"MU";"4305801";"Constantina (RS)";"Rural";"14084";"7226";"6858"
"MU";"4305835";"Coqueiro Baixo (RS)";"Total";"...";"...";"..."
"MU";"4305835";"Coqueiro Baixo (RS)";"Urbana";"...";"...";"..."
"MU";"4305835";"Coqueiro Baixo (RS)";"Rural";"...";"...";"..."
"MU";"4305850";"Coqueiros do Sul (RS)";"Total";"...";"...";"..."
"MU";"4305850";"Coqueiros do Sul (RS)";"Urbana";"...";"...";"..."
"MU";"4305850";"Coqueiros do Sul (RS)";"Rural";"...";"...";"..."
"MU";"4305871";"Coronel Barros (RS)";"Total";"...";"...";"..."
"MU";"4305871";"Coronel Barros (RS)";"Urbana";"...";"...";"..."
"MU";"4305871";"Coronel Barros (RS)";"Rural";"...";"...";"..."
"MU";"4305900";"Coronel Bicaco (RS)";"Total";"8437";"4375";"4062"
"MU";"4305900";"Coronel Bicaco (RS)";"Urbana";"1418";"708";"710"
"MU";"4305900";"Coronel Bicaco (RS)";"Rural";"7019";"3667";"3352"
"MU";"4305934";"Coronel Pilar (RS)";"Total";"...";"...";"..."
"MU";"4305934";"Coronel Pilar (RS)";"Urbana";"...";"...";"..."
"MU";"4305934";"Coronel Pilar (RS)";"Rural";"...";"...";"..."
"MU";"4305959";"Cotiporã (RS)";"Total";"...";"...";"..."
"MU";"4305959";"Cotiporã (RS)";"Urbana";"...";"...";"..."
"MU";"4305959";"Cotiporã (RS)";"Rural";"...";"...";"..."
"MU";"4305975";"Coxilha (RS)";"Total";"...";"...";"..."
"MU";"4305975";"Coxilha (RS)";"Urbana";"...";"...";"..."
"MU";"4305975";"Coxilha (RS)";"Rural";"...";"...";"..."
"MU";"4306007";"Crissiumal (RS)";"Total";"19275";"9678";"9597"
"MU";"4306007";"Crissiumal (RS)";"Urbana";"2971";"1456";"1515"
"MU";"4306007";"Crissiumal (RS)";"Rural";"16304";"8222";"8082"
"MU";"4306056";"Cristal (RS)";"Total";"...";"...";"..."
"MU";"4306056";"Cristal (RS)";"Urbana";"...";"...";"..."
"MU";"4306056";"Cristal (RS)";"Rural";"...";"...";"..."
"MU";"4306072";"Cristal do Sul (RS)";"Total";"...";"...";"..."
"MU";"4306072";"Cristal do Sul (RS)";"Urbana";"...";"...";"..."
"MU";"4306072";"Cristal do Sul (RS)";"Rural";"...";"...";"..."
"MU";"4306106";"Cruz Alta (RS)";"Total";"57930";"28393";"29537"
"MU";"4306106";"Cruz Alta (RS)";"Urbana";"44430";"21208";"23222"
"MU";"4306106";"Cruz Alta (RS)";"Rural";"13500";"7185";"6315"
"MU";"4306130";"Cruzaltense (RS)";"Total";"...";"...";"..."
"MU";"4306130";"Cruzaltense (RS)";"Urbana";"...";"...";"..."
"MU";"4306130";"Cruzaltense (RS)";"Rural";"...";"...";"..."
"MU";"4306205";"Cruzeiro do Sul (RS)";"Total";"8771";"4389";"4382"
"MU";"4306205";"Cruzeiro do Sul (RS)";"Urbana";"1447";"669";"778"
"MU";"4306205";"Cruzeiro do Sul (RS)";"Rural";"7324";"3720";"3604"
"MU";"4306304";"David Canabarro (RS)";"Total";"6281";"3267";"3014"
"MU";"4306304";"David Canabarro (RS)";"Urbana";"165";"84";"81"
"MU";"4306304";"David Canabarro (RS)";"Rural";"6116";"3183";"2933"
"MU";"4306320";"Derrubadas (RS)";"Total";"...";"...";"..."
"MU";"4306320";"Derrubadas (RS)";"Urbana";"...";"...";"..."
"MU";"4306320";"Derrubadas (RS)";"Rural";"...";"...";"..."
"MU";"4306353";"Dezesseis de Novembro (RS)";"Total";"...";"...";"..."
"MU";"4306353";"Dezesseis de Novembro (RS)";"Urbana";"...";"...";"..."
"MU";"4306353";"Dezesseis de Novembro (RS)";"Rural";"...";"...";"..."
"MU";"4306379";"Dilermando de Aguiar (RS)";"Total";"...";"...";"..."
"MU";"4306379";"Dilermando de Aguiar (RS)";"Urbana";"...";"...";"..."
"MU";"4306379";"Dilermando de Aguiar (RS)";"Rural";"...";"...";"..."
"MU";"4306403";"Dois Irmãos (RS)";"Total";"13803";"7143";"6660"
"MU";"4306403";"Dois Irmãos (RS)";"Urbana";"2760";"1343";"1417"
"MU";"4306403";"Dois Irmãos (RS)";"Rural";"11043";"5800";"5243"
"MU";"4306429";"Dois Irmãos das Missões (RS)";"Total";"...";"...";"..."
"MU";"4306429";"Dois Irmãos das Missões (RS)";"Urbana";"...";"...";"..."
"MU";"4306429";"Dois Irmãos das Missões (RS)";"Rural";"...";"...";"..."
"MU";"4306452";"Dois Lajeados (RS)";"Total";"...";"...";"..."
"MU";"4306452";"Dois Lajeados (RS)";"Urbana";"...";"...";"..."
"MU";"4306452";"Dois Lajeados (RS)";"Rural";"...";"...";"..."
"MU";"4306502";"Dom Feliciano (RS)";"Total";"14409";"7408";"7001"
"MU";"4306502";"Dom Feliciano (RS)";"Urbana";"660";"330";"330"
"MU";"4306502";"Dom Feliciano (RS)";"Rural";"13749";"7078";"6671"
"MU";"4306551";"Dom Pedro de Alcântara (RS)";"Total";"...";"...";"..."
"MU";"4306551";"Dom Pedro de Alcântara (RS)";"Urbana";"...";"...";"..."
"MU";"4306551";"Dom Pedro de Alcântara (RS)";"Rural";"...";"...";"..."
"MU";"4306601";"Dom Pedrito (RS)";"Total";"32801";"16341";"16460"
"MU";"4306601";"Dom Pedrito (RS)";"Urbana";"20585";"9637";"10948"
"MU";"4306601";"Dom Pedrito (RS)";"Rural";"12216";"6704";"5512"
"MU";"4306700";"Dona Francisca (RS)";"Total";"3473";"1748";"1725"
"MU";"4306700";"Dona Francisca (RS)";"Urbana";"1059";"518";"541"
"MU";"4306700";"Dona Francisca (RS)";"Rural";"2414";"1230";"1184"
"MU";"4306734";"Doutor Maurício Cardoso (RS)";"Total";"...";"...";"..."
"MU";"4306734";"Doutor Maurício Cardoso (RS)";"Urbana";"...";"...";"..."
"MU";"4306734";"Doutor Maurício Cardoso (RS)";"Rural";"...";"...";"..."
"MU";"4306759";"Doutor Ricardo (RS)";"Total";"...";"...";"..."
"MU";"4306759";"Doutor Ricardo (RS)";"Urbana";"...";"...";"..."
"MU";"4306759";"Doutor Ricardo (RS)";"Rural";"...";"...";"..."
"MU";"4306767";"Eldorado do Sul (RS)";"Total";"...";"...";"..."
"MU";"4306767";"Eldorado do Sul (RS)";"Urbana";"...";"...";"..."
"MU";"4306767";"Eldorado do Sul (RS)";"Rural";"...";"...";"..."
"MU";"4306809";"Encantado (RS)";"Total";"18605";"9241";"9364"
"MU";"4306809";"Encantado (RS)";"Urbana";"5962";"2855";"3107"
"MU";"4306809";"Encantado (RS)";"Rural";"12643";"6386";"6257"
"MU";"4306908";"Encruzilhada do Sul (RS)";"Total";"34548";"17580";"16968"
"MU";"4306908";"Encruzilhada do Sul (RS)";"Urbana";"7710";"3611";"4099"
"MU";"4306908";"Encruzilhada do Sul (RS)";"Rural";"26838";"13969";"12869"
"MU";"4306924";"Engenho Velho (RS)";"Total";"...";"...";"..."
"MU";"4306924";"Engenho Velho (RS)";"Urbana";"...";"...";"..."
"MU";"4306924";"Engenho Velho (RS)";"Rural";"...";"...";"..."
"MU";"4306932";"Entre-Ijuís (RS)";"Total";"...";"...";"..."
"MU";"4306932";"Entre-Ijuís (RS)";"Urbana";"...";"...";"..."
"MU";"4306932";"Entre-Ijuís (RS)";"Rural";"...";"...";"..."
"MU";"4306957";"Entre Rios do Sul (RS)";"Total";"...";"...";"..."
"MU";"4306957";"Entre Rios do Sul (RS)";"Urbana";"...";"...";"..."
"MU";"4306957";"Entre Rios do Sul (RS)";"Rural";"...";"...";"..."
"MU";"4306973";"Erebango (RS)";"Total";"...";"...";"..."
"MU";"4306973";"Erebango (RS)";"Urbana";"...";"...";"..."
"MU";"4306973";"Erebango (RS)";"Rural";"...";"...";"..."
"MU";"4307005";"Erechim (RS)";"Total";"48677";"23678";"24999"
"MU";"4307005";"Erechim (RS)";"Urbana";"33916";"16113";"17803"
"MU";"4307005";"Erechim (RS)";"Rural";"14761";"7565";"7196"
"MU";"4307054";"Ernestina (RS)";"Total";"...";"...";"..."
"MU";"4307054";"Ernestina (RS)";"Urbana";"...";"...";"..."
"MU";"4307054";"Ernestina (RS)";"Rural";"...";"...";"..."
"MU";"4307104";"Herval (RS)";"Total";"7954";"4266";"3688"
"MU";"4307104";"Herval (RS)";"Urbana";"2195";"1040";"1155"
"MU";"4307104";"Herval (RS)";"Rural";"5759";"3226";"2533"
"MU";"4307203";"Erval Grande (RS)";"Total";"10512";"5278";"5234"
"MU";"4307203";"Erval Grande (RS)";"Urbana";"979";"472";"507"
"MU";"4307203";"Erval Grande (RS)";"Rural";"9533";"4806";"4727"
"MU";"4307302";"Erval Seco (RS)";"Total";"13496";"6947";"6549"
"MU";"4307302";"Erval Seco (RS)";"Urbana";"1074";"520";"554"
"MU";"4307302";"Erval Seco (RS)";"Rural";"12422";"6427";"5995"
"MU";"4307401";"Esmeralda (RS)";"Total";"8672";"4512";"4160"
"MU";"4307401";"Esmeralda (RS)";"Urbana";"1795";"864";"931"
"MU";"4307401";"Esmeralda (RS)";"Rural";"6877";"3648";"3229"
"MU";"4307450";"Esperança do Sul (RS)";"Total";"...";"...";"..."
"MU";"4307450";"Esperança do Sul (RS)";"Urbana";"...";"...";"..."
"MU";"4307450";"Esperança do Sul (RS)";"Rural";"...";"...";"..."
"MU";"4307500";"Espumoso (RS)";"Total";"34965";"17735";"17230"
"MU";"4307500";"Espumoso (RS)";"Urbana";"10784";"5332";"5452"
"MU";"4307500";"Espumoso (RS)";"Rural";"24181";"12403";"11778"
"MU";"4307559";"Estação (RS)";"Total";"...";"...";"..."
"MU";"4307559";"Estação (RS)";"Urbana";"...";"...";"..."
"MU";"4307559";"Estação (RS)";"Rural";"...";"...";"..."
"MU";"4307609";"Estância Velha (RS)";"Total";"8916";"4583";"4333"
"MU";"4307609";"Estância Velha (RS)";"Urbana";"7732";"3952";"3780"
"MU";"4307609";"Estância Velha (RS)";"Rural";"1184";"631";"553"
"MU";"4307708";"Esteio (RS)";"Total";"34597";"17122";"17475"
"MU";"4307708";"Esteio (RS)";"Urbana";"32895";"16239";"16656"
"MU";"4307708";"Esteio (RS)";"Rural";"1702";"883";"819"
"MU";"4307807";"Estrela (RS)";"Total";"30752";"15214";"15538"
"MU";"4307807";"Estrela (RS)";"Urbana";"10516";"5021";"5495"
"MU";"4307807";"Estrela (RS)";"Rural";"20236";"10193";"10043"
"MU";"4307815";"Estrela Velha (RS)";"Total";"...";"...";"..."
"MU";"4307815";"Estrela Velha (RS)";"Urbana";"...";"...";"..."
"MU";"4307815";"Estrela Velha (RS)";"Rural";"...";"...";"..."
"MU";"4307831";"Eugênio de Castro (RS)";"Total";"...";"...";"..."
"MU";"4307831";"Eugênio de Castro (RS)";"Urbana";"...";"...";"..."
"MU";"4307831";"Eugênio de Castro (RS)";"Rural";"...";"...";"..."
"MU";"4307864";"Fagundes Varela (RS)";"Total";"...";"...";"..."
"MU";"4307864";"Fagundes Varela (RS)";"Urbana";"...";"...";"..."
"MU";"4307864";"Fagundes Varela (RS)";"Rural";"...";"...";"..."
"MU";"4307906";"Farroupilha (RS)";"Total";"19318";"9704";"9614"
"MU";"4307906";"Farroupilha (RS)";"Urbana";"6958";"3320";"3638"
"MU";"4307906";"Farroupilha (RS)";"Rural";"12360";"6384";"5976"
"MU";"4308003";"Faxinal do Soturno (RS)";"Total";"9058";"4526";"4532"
"MU";"4308003";"Faxinal do Soturno (RS)";"Urbana";"2645";"1306";"1339"
"MU";"4308003";"Faxinal do Soturno (RS)";"Rural";"6413";"3220";"3193"
"MU";"4308052";"Faxinalzinho (RS)";"Total";"...";"...";"..."
"MU";"4308052";"Faxinalzinho (RS)";"Urbana";"...";"...";"..."
"MU";"4308052";"Faxinalzinho (RS)";"Rural";"...";"...";"..."
"MU";"4308078";"Fazenda Vilanova (RS)";"Total";"...";"...";"..."
"MU";"4308078";"Fazenda Vilanova (RS)";"Urbana";"...";"...";"..."
"MU";"4308078";"Fazenda Vilanova (RS)";"Rural";"...";"...";"..."
"MU";"4308102";"Feliz (RS)";"Total";"12727";"6468";"6259"
"MU";"4308102";"Feliz (RS)";"Urbana";"1524";"757";"767"
"MU";"4308102";"Feliz (RS)";"Rural";"11203";"5711";"5492"
"MU";"4308201";"Flores da Cunha (RS)";"Total";"14626";"7441";"7185"
"MU";"4308201";"Flores da Cunha (RS)";"Urbana";"3782";"1849";"1933"
"MU";"4308201";"Flores da Cunha (RS)";"Rural";"10844";"5592";"5252"
"MU";"4308250";"Floriano Peixoto (RS)";"Total";"...";"...";"..."
"MU";"4308250";"Floriano Peixoto (RS)";"Urbana";"...";"...";"..."
"MU";"4308250";"Floriano Peixoto (RS)";"Rural";"...";"...";"..."
"MU";"4308300";"Fontoura Xavier (RS)";"Total";"15312";"7844";"7468"
"MU";"4308300";"Fontoura Xavier (RS)";"Urbana";"677";"338";"339"
"MU";"4308300";"Fontoura Xavier (RS)";"Rural";"14635";"7506";"7129"
"MU";"4308409";"Formigueiro (RS)";"Total";"9706";"4934";"4772"
"MU";"4308409";"Formigueiro (RS)";"Urbana";"970";"485";"485"
"MU";"4308409";"Formigueiro (RS)";"Rural";"8736";"4449";"4287"
"MU";"4308433";"Forquetinha (RS)";"Total";"...";"...";"..."
"MU";"4308433";"Forquetinha (RS)";"Urbana";"...";"...";"..."
"MU";"4308433";"Forquetinha (RS)";"Rural";"...";"...";"..."
"MU";"4308458";"Fortaleza dos Valos (RS)";"Total";"...";"...";"..."
"MU";"4308458";"Fortaleza dos Valos (RS)";"Urbana";"...";"...";"..."
"MU";"4308458";"Fortaleza dos Valos (RS)";"Rural";"...";"...";"..."
"MU";"4308508";"Frederico Westphalen (RS)";"Total";"25567";"12844";"12723"
"MU";"4308508";"Frederico Westphalen (RS)";"Urbana";"9230";"4385";"4845"
"MU";"4308508";"Frederico Westphalen (RS)";"Rural";"16337";"8459";"7878"
"MU";"4308607";"Garibaldi (RS)";"Total";"20812";"10257";"10555"
"MU";"4308607";"Garibaldi (RS)";"Urbana";"8053";"3809";"4244"
"MU";"4308607";"Garibaldi (RS)";"Rural";"12759";"6448";"6311"
"MU";"4308656";"Garruchos (RS)";"Total";"...";"...";"..."
"MU";"4308656";"Garruchos (RS)";"Urbana";"...";"...";"..."
"MU";"4308656";"Garruchos (RS)";"Rural";"...";"...";"..."
"MU";"4308706";"Gaurama (RS)";"Total";"14787";"7345";"7442"
"MU";"4308706";"Gaurama (RS)";"Urbana";"3118";"1498";"1620"
"MU";"4308706";"Gaurama (RS)";"Rural";"11669";"5847";"5822"
"MU";"4308805";"General Câmara (RS)";"Total";"13242";"6730";"6512"
"MU";"4308805";"General Câmara (RS)";"Urbana";"4380";"2175";"2205"
"MU";"4308805";"General Câmara (RS)";"Rural";"8862";"4555";"4307"
"MU";"4308854";"Gentil (RS)";"Total";"...";"...";"..."
"MU";"4308854";"Gentil (RS)";"Urbana";"...";"...";"..."
"MU";"4308854";"Gentil (RS)";"Rural";"...";"...";"..."
"MU";"4308904";"Getúlio Vargas (RS)";"Total";"27189";"13559";"13630"
"MU";"4308904";"Getúlio Vargas (RS)";"Urbana";"8409";"3985";"4424"
"MU";"4308904";"Getúlio Vargas (RS)";"Rural";"18780";"9574";"9206"
"MU";"4309001";"Giruá (RS)";"Total";"25425";"12896";"12529"
"MU";"4309001";"Giruá (RS)";"Urbana";"5032";"2381";"2651"
"MU";"4309001";"Giruá (RS)";"Rural";"20393";"10515";"9878"
"MU";"4309050";"Glorinha (RS)";"Total";"...";"...";"..."
"MU";"4309050";"Glorinha (RS)";"Urbana";"...";"...";"..."
"MU";"4309050";"Glorinha (RS)";"Rural";"...";"...";"..."
"MU";"4309100";"Gramado (RS)";"Total";"12378";"6145";"6233"
"MU";"4309100";"Gramado (RS)";"Urbana";"4467";"2069";"2398"
"MU";"4309100";"Gramado (RS)";"Rural";"7911";"4076";"3835"
"MU";"4309126";"Gramado dos Loureiros (RS)";"Total";"...";"...";"..."
"MU";"4309126";"Gramado dos Loureiros (RS)";"Urbana";"...";"...";"..."
"MU";"4309126";"Gramado dos Loureiros (RS)";"Rural";"...";"...";"..."
"MU";"4309159";"Gramado Xavier (RS)";"Total";"...";"...";"..."
"MU";"4309159";"Gramado Xavier (RS)";"Urbana";"...";"...";"..."
"MU";"4309159";"Gramado Xavier (RS)";"Rural";"...";"...";"..."
"MU";"4309209";"Gravataí (RS)";"Total";"52462";"26618";"25844"
"MU";"4309209";"Gravataí (RS)";"Urbana";"36237";"17912";"18325"
"MU";"4309209";"Gravataí (RS)";"Rural";"16225";"8706";"7519"
"MU";"4309258";"Guabiju (RS)";"Total";"...";"...";"..."
"MU";"4309258";"Guabiju (RS)";"Urbana";"...";"...";"..."
"MU";"4309258";"Guabiju (RS)";"Rural";"...";"...";"..."
"MU";"4309308";"Guaíba (RS)";"Total";"33680";"17285";"16395"
"MU";"4309308";"Guaíba (RS)";"Urbana";"20153";"10110";"10043"
"MU";"4309308";"Guaíba (RS)";"Rural";"13527";"7175";"6352"
"MU";"4309407";"Guaporé (RS)";"Total";"25227";"12478";"12749"
"MU";"4309407";"Guaporé (RS)";"Urbana";"8367";"3918";"4449"
"MU";"4309407";"Guaporé (RS)";"Rural";"16860";"8560";"8300"
"MU";"4309506";"Guarani das Missões (RS)";"Total";"10416";"5273";"5143"
"MU";"4309506";"Guarani das Missões (RS)";"Urbana";"2327";"1154";"1173"
"MU";"4309506";"Guarani das Missões (RS)";"Rural";"8089";"4119";"3970"
"MU";"4309555";"Harmonia (RS)";"Total";"...";"...";"..."
"MU";"4309555";"Harmonia (RS)";"Urbana";"...";"...";"..."
"MU";"4309555";"Harmonia (RS)";"Rural";"...";"...";"..."
"MU";"4309571";"Herveiras (RS)";"Total";"...";"...";"..."
"MU";"4309571";"Herveiras (RS)";"Urbana";"...";"...";"..."
"MU";"4309571";"Herveiras (RS)";"Rural";"...";"...";"..."
"MU";"4309605";"Horizontina (RS)";"Total";"20996";"10521";"10475"
"MU";"4309605";"Horizontina (RS)";"Urbana";"4568";"2231";"2337"
"MU";"4309605";"Horizontina (RS)";"Rural";"16428";"8290";"8138"
"MU";"4309654";"Hulha Negra (RS)";"Total";"...";"...";"..."
"MU";"4309654";"Hulha Negra (RS)";"Urbana";"...";"...";"..."
"MU";"4309654";"Hulha Negra (RS)";"Rural";"...";"...";"..."
"MU";"4309704";"Humaitá (RS)";"Total";"11262";"5724";"5538"
"MU";"4309704";"Humaitá (RS)";"Urbana";"1722";"841";"881"
"MU";"4309704";"Humaitá (RS)";"Rural";"9540";"4883";"4657"
"MU";"4309753";"Ibarama (RS)";"Total";"...";"...";"..."
"MU";"4309753";"Ibarama (RS)";"Urbana";"...";"...";"..."
"MU";"4309753";"Ibarama (RS)";"Rural";"...";"...";"..."
"MU";"4309803";"Ibiaçá (RS)";"Total";"7323";"3751";"3572"
"MU";"4309803";"Ibiaçá (RS)";"Urbana";"1122";"547";"575"
"MU";"4309803";"Ibiaçá (RS)";"Rural";"6201";"3204";"2997"
"MU";"4309902";"Ibiraiaras (RS)";"Total";"8495";"4269";"4226"
"MU";"4309902";"Ibiraiaras (RS)";"Urbana";"734";"336";"398"
"MU";"4309902";"Ibiraiaras (RS)";"Rural";"7761";"3933";"3828"
"MU";"4309951";"Ibirapuitã (RS)";"Total";"...";"...";"..."
"MU";"4309951";"Ibirapuitã (RS)";"Urbana";"...";"...";"..."
"MU";"4309951";"Ibirapuitã (RS)";"Rural";"...";"...";"..."
"MU";"4310009";"Ibirubá (RS)";"Total";"19339";"9745";"9594"
"MU";"4310009";"Ibirubá (RS)";"Urbana";"6179";"2946";"3233"
"MU";"4310009";"Ibirubá (RS)";"Rural";"13160";"6799";"6361"
"MU";"4310108";"Igrejinha (RS)";"Total";"7062";"3546";"3516"
"MU";"4310108";"Igrejinha (RS)";"Urbana";"2970";"1431";"1539"
"MU";"4310108";"Igrejinha (RS)";"Rural";"4092";"2115";"1977"
"MU";"4310207";"Ijuí (RS)";"Total";"52738";"26131";"26607"
"MU";"4310207";"Ijuí (RS)";"Urbana";"31806";"15359";"16447"
"MU";"4310207";"Ijuí (RS)";"Rural";"20932";"10772";"10160"
"MU";"4310306";"Ilópolis (RS)";"Total";"3424";"1709";"1715"
"MU";"4310306";"Ilópolis (RS)";"Urbana";"724";"341";"383"
"MU";"4310306";"Ilópolis (RS)";"Rural";"2700";"1368";"1332"
"MU";"4310330";"Imbé (RS)";"Total";"...";"...";"..."
"MU";"4310330";"Imbé (RS)";"Urbana";"...";"...";"..."
"MU";"4310330";"Imbé (RS)";"Rural";"...";"...";"..."
"MU";"4310363";"Imigrante (RS)";"Total";"...";"...";"..."
"MU";"4310363";"Imigrante (RS)";"Urbana";"...";"...";"..."
"MU";"4310363";"Imigrante (RS)";"Rural";"...";"...";"..."
"MU";"4310405";"Independência (RS)";"Total";"9046";"4590";"4456"
"MU";"4310405";"Independência (RS)";"Urbana";"757";"367";"390"
"MU";"4310405";"Independência (RS)";"Rural";"8289";"4223";"4066"
"MU";"4310413";"Inhacorá (RS)";"Total";"...";"...";"..."
"MU";"4310413";"Inhacorá (RS)";"Urbana";"...";"...";"..."
"MU";"4310413";"Inhacorá (RS)";"Rural";"...";"...";"..."
"MU";"4310439";"Ipê (RS)";"Total";"...";"...";"..."
"MU";"4310439";"Ipê (RS)";"Urbana";"...";"...";"..."
"MU";"4310439";"Ipê (RS)";"Rural";"...";"...";"..."
"MU";"4310462";"Ipiranga do Sul (RS)";"Total";"...";"...";"..."
"MU";"4310462";"Ipiranga do Sul (RS)";"Urbana";"...";"...";"..."
"MU";"4310462";"Ipiranga do Sul (RS)";"Rural";"...";"...";"..."
"MU";"4310504";"Iraí (RS)";"Total";"13012";"6492";"6520"
"MU";"4310504";"Iraí (RS)";"Urbana";"4967";"2322";"2645"
"MU";"4310504";"Iraí (RS)";"Rural";"8045";"4170";"3875"
"MU";"4310538";"Itaara (RS)";"Total";"...";"...";"..."
"MU";"4310538";"Itaara (RS)";"Urbana";"...";"...";"..."
"MU";"4310538";"Itaara (RS)";"Rural";"...";"...";"..."
"MU";"4310553";"Itacurubi (RS)";"Total";"...";"...";"..."
"MU";"4310553";"Itacurubi (RS)";"Urbana";"...";"...";"..."
"MU";"4310553";"Itacurubi (RS)";"Rural";"...";"...";"..."
