Ano,ID BRA,Renda Mensal Total,Total de Empregos,Total de Estabelecimentos,Renda Mensal Média,Média de idade,Diversidade de Atividades,Diversidade Efetiva de Atividades,Diversidade de Ocupações,Diversidade Efetiva de Ocupações,Crescimento Nominal dos Salários (1 ano),Crescimento Nominal dos Salários (5 anos),Crescimento Nominal dos Empregos (1 ano),Crescimento Nominal dos Empregos (5 anos),Índice de Gini,Ano,ID BRA,Renda Mensal Total,Total de Empregos,Total de Estabelecimentos,Renda Mensal Média,Média de idade,Diversidade de Atividades,Diversidade Efetiva de Atividades,Diversidade de Ocupações,Diversidade Efetiva de Ocupações,Crescimento Nominal dos Salários (1 ano),Crescimento Nominal dos Salários (5 anos),Crescimento Nominal dos Empregos (1 ano),Crescimento Nominal dos Empregos (5 anos),Índice de Gini
2014,3ms030108,993675.480,739,149,1344.620,37.361,41,9.792,76,19.179,1.107,-0.049,0.507,-0.033,,2014,3ms030108,993675.480,739,149,1344.620,37.361,41,9.792,76,19.179,1.107,-0.049,0.507,-0.033,
2014,3ms030109,2320284.150,1307,215,1775.280,36.917,52,7.464,130,44.306,1.246,0.032,0.367,0.007,,2014,3ms030109,2320284.150,1307,215,1775.280,36.917,52,7.464,130,44.306,1.246,0.032,0.367,0.007,
2014,3ms030110,16700684.400,9715,1376,1719.060,35.462,175,32.289,266,61.608,1.045,0.029,0.214,0.010,,2014,3ms030110,16700684.400,9715,1376,1719.060,35.462,175,32.289,266,61.608,1.045,0.029,0.214,0.010,
2014,3ms030111,11411536.620,6339,491,1800.210,34.879,102,11.285,196,46.506,1.372,0.016,0.507,0.012,,2014,3ms030111,11411536.620,6339,491,1800.210,34.879,102,11.285,196,46.506,1.372,0.016,0.507,0.012,
2014,3ms030112,19972641.690,12419,1443,1608.230,35.792,227,52.830,311,75.742,1.165,0.031,0.343,0.014,,2014,3ms030112,19972641.690,12419,1443,1608.230,35.792,227,52.830,311,75.742,1.165,0.031,0.343,0.014,
2014,3ms030113,20190758.820,10232,823,1973.300,35.565,150,22.113,256,55.364,0.938,0.024,0.186,0.008,,2014,3ms030113,20190758.820,10232,823,1973.300,35.565,150,22.113,256,55.364,0.938,0.024,0.186,0.008,
2014,3ms030114,1414571.660,911,88,1552.770,36.665,45,10.410,121,50.939,0.891,0.013,0.145,0.016,,2014,3ms030114,1414571.660,911,88,1552.770,36.665,45,10.410,121,50.939,0.891,0.013,0.145,0.016,
2014,3ms030200,16356300.420,6682,212,2447.820,33.874,64,2.601,152,27.710,3.570,0.038,1.125,0.023,,2014,3ms030200,16356300.420,6682,212,2447.820,33.874,64,2.601,152,27.710,3.570,0.038,1.125,0.023,
2014,3ms030201,1207256.610,1073,187,1125.120,38.045,73,10.396,93,22.770,1.033,0.032,0.335,0.011,,2014,3ms030201,1207256.610,1073,187,1125.120,38.045,73,10.396,93,22.770,1.033,0.032,0.335,0.011,
2014,3ms030202,1921610.830,1408,240,1364.780,37.293,82,21.148,141,47.427,1.092,0.015,0.205,-0.001,,2014,3ms030202,1921610.830,1408,240,1364.780,37.293,82,21.148,141,47.427,1.092,0.015,0.205,-0.001,
2014,3ms030203,3294217.690,2341,264,1407.180,35.619,95,27.430,166,59.301,1.698,0.018,0.751,0.003,,2014,3ms030203,3294217.690,2341,264,1407.180,35.619,95,27.430,166,59.301,1.698,0.018,0.751,0.003,
2014,3ms030204,1238168.500,943,210,1313.010,37.741,71,23.227,124,51.264,0.516,-0.010,0.000,-0.018,,2014,3ms030204,1238168.500,943,210,1313.010,37.741,71,23.227,124,51.264,0.516,-0.010,0.000,-0.018,
2014,3ms030205,3243780.830,2352,387,1379.160,36.296,96,20.253,176,57.394,0.357,-0.003,-0.085,-0.021,,2014,3ms030205,3243780.830,2352,387,1379.160,36.296,96,20.253,176,57.394,0.357,-0.003,-0.085,-0.021,
2014,3ms030206,5971152.130,3988,315,1497.280,34.051,100,12.722,183,31.611,2.287,0.056,1.013,0.031,,2014,3ms030206,5971152.130,3988,315,1497.280,34.051,100,12.722,183,31.611,2.287,0.056,1.013,0.031,
2014,3ms030207,5629235.510,3807,571,1478.650,36.078,139,37.126,206,65.146,1.312,0.028,0.316,-0.001,,2014,3ms030207,5629235.510,3807,571,1478.650,36.078,139,37.126,206,65.146,1.312,0.028,0.316,-0.001,
2014,3ms030208,620154.640,492,39,1260.480,36.819,19,2.950,51,21.839,1.058,0.005,0.402,0.002,,2014,3ms030208,620154.640,492,39,1260.480,36.819,19,2.950,51,21.839,1.058,0.005,0.402,0.002,
2014,3ms030209,1763391.090,1111,140,1587.210,39.128,25,6.274,96,28.878,0.802,0.000,0.142,0.003,,2014,3ms030209,1763391.090,1111,140,1587.210,39.128,25,6.274,96,28.878,0.802,0.000,0.142,0.003,
2014,3ms030210,3860229.470,2658,377,1452.310,35.631,129,29.168,191,66.060,0.857,0.026,0.168,-0.002,,2014,3ms030210,3860229.470,2658,377,1452.310,35.631,129,29.168,191,66.060,0.857,0.026,0.168,-0.002,
2014,3ms030211,20720972.310,12760,1235,1623.900,35.296,211,46.009,312,74.347,0.659,0.018,0.006,0.008,,2014,3ms030211,20720972.310,12760,1235,1623.900,35.296,211,46.009,312,74.347,0.659,0.018,0.006,0.008,
2014,3ms030212,999031.100,678,83,1473.500,36.027,46,10.134,93,44.713,1.624,0.048,0.521,0.021,,2014,3ms030212,999031.100,678,83,1473.500,36.027,46,10.134,93,44.713,1.624,0.048,0.521,0.021,
2014,3ms030213,1345220.880,890,93,1511.480,35.538,37,5.201,79,29.096,0.739,0.017,0.351,-0.009,,2014,3ms030213,1345220.880,890,93,1511.480,35.538,37,5.201,79,29.096,0.739,0.017,0.351,-0.009,
2014,3ms030214,1675105.090,1027,214,1631.070,36.349,66,16.517,121,50.776,1.114,0.003,0.224,0.000,,2014,3ms030214,1675105.090,1027,214,1631.070,36.349,66,16.517,121,50.776,1.114,0.003,0.224,0.000,
2014,3ms030215,1278127.680,903,156,1415.420,37.968,41,6.846,89,29.844,0.335,0.018,-0.004,0.000,,2014,3ms030215,1278127.680,903,156,1415.420,37.968,41,6.846,89,29.844,0.335,0.018,-0.004,0.000,
2014,3mt000000,606620.180,476,60,1274.410,40.277,27,6.080,71,33.486,0.668,0.007,-0.010,-0.018,,2014,3mt000000,606620.180,476,60,1274.410,40.277,27,6.080,71,33.486,0.668,0.007,-0.010,-0.018,
2014,3mt000001,30081589.800,14218,1558,2115.740,35.883,211,43.945,317,60.036,0.956,0.040,0.205,0.011,,2014,3mt000001,30081589.800,14218,1558,2115.740,35.883,211,43.945,317,60.036,0.956,0.040,0.205,0.011,
2014,3mt000002,585573.920,406,51,1442.300,35.084,30,9.278,85,46.278,2.022,0.022,0.586,0.005,,2014,3mt000002,585573.920,406,51,1442.300,35.084,30,9.278,85,46.278,2.022,0.022,0.586,0.005,
2014,3mt000003,6007806.760,3673,583,1635.670,37.497,112,22.838,190,56.027,1.281,0.026,0.318,0.009,,2014,3mt000003,6007806.760,3673,583,1635.670,37.497,112,22.838,190,56.027,1.281,0.026,0.318,0.009,
2014,3mt000100,684207.040,441,67,1551.490,39.918,30,7.214,78,33.828,1.679,0.027,0.495,-0.016,,2014,3mt000100,684207.040,441,67,1551.490,39.918,30,7.214,78,33.828,1.679,0.027,0.495,-0.016,
2014,3mt000101,1711884.480,1090,195,1570.540,35.917,79,29.226,133,51.902,1.295,0.013,0.276,0.002,,2014,3mt000101,1711884.480,1090,195,1570.540,35.917,79,29.226,133,51.902,1.295,0.013,0.276,0.002,
2014,3mt000102,1093739.040,605,76,1807.830,38.460,38,10.627,90,44.008,0.829,0.025,0.043,0.008,,2014,3mt000102,1093739.040,605,76,1807.830,38.460,38,10.627,90,44.008,0.829,0.025,0.043,0.008,
2014,3mt000103,2303558.010,1557,88,1479.490,32.597,27,3.883,130,18.886,4.306,0.012,2.460,-0.002,,2014,3mt000103,2303558.010,1557,88,1479.490,32.597,27,3.883,130,18.886,4.306,0.012,2.460,-0.002,
2014,3mt000104,756700.480,421,49,1797.390,37.957,18,6.998,77,39.245,1.743,0.028,0.452,0.007,,2014,3mt000104,756700.480,421,49,1797.390,37.957,18,6.998,77,39.245,1.743,0.028,0.452,0.007,
2014,3mt000200,3927782.220,2187,350,1795.970,36.740,91,23.668,152,56.653,0.905,0.012,0.099,-0.011,,2014,3mt000200,3927782.220,2187,350,1795.970,36.740,91,23.668,152,56.653,0.905,0.012,0.099,-0.011,
2014,3mt000201,693959346.180,248236,14489,2795.560,36.799,478,74.804,538,67.493,1.008,0.022,0.212,0.002,,2014,3mt000201,693959346.180,248236,14489,2795.560,36.799,478,74.804,538,67.493,1.008,0.022,0.212,0.002,
2014,3mt000202,1812538.840,1277,166,1419.370,37.848,41,11.275,124,51.519,1.424,0.057,0.440,0.032,,2014,3mt000202,1812538.840,1277,166,1419.370,37.848,41,11.275,124,51.519,1.424,0.057,0.440,0.032,
2014,3mt000203,3863385.470,2501,320,1544.740,38.306,78,15.281,201,58.787,0.055,-0.011,-0.367,-0.051,,2014,3mt000203,3863385.470,2501,320,1544.740,38.306,78,15.281,201,58.787,0.055,-0.011,-0.367,-0.051,
2014,3mt000204,84114139.530,48356,3936,1739.480,35.224,370,88.269,438,82.470,0.975,0.013,0.252,-0.003,,2014,3mt000204,84114139.530,48356,3936,1739.480,35.224,370,88.269,438,82.470,0.975,0.013,0.252,-0.003,
2014,3mt000300,822343.100,485,86,1695.550,37.590,36,8.367,103,48.375,4.285,0.050,1.038,0.026,,2014,3mt000300,822343.100,485,86,1695.550,37.590,36,8.367,103,48.375,4.285,0.050,1.038,0.026,
2014,3mt000301,1617781.070,1043,85,1551.080,35.554,39,9.034,112,39.274,1.569,0.020,0.450,0.011,,2014,3mt000301,1617781.070,1043,85,1551.080,35.554,39,9.034,112,39.274,1.569,0.020,0.450,0.011,
2014,3mt000302,2822917.400,1625,231,1737.180,37.861,67,17.391,162,62.199,1.035,0.025,0.109,0.005,,2014,3mt000302,2822917.400,1625,231,1737.180,37.861,67,17.391,162,62.199,1.035,0.025,0.109,0.005,
2014,3mt010000,9011171.580,5175,738,1741.290,34.678,145,44.250,251,72.535,1.617,0.030,0.424,0.008,,2014,3mt010000,9011171.580,5175,738,1741.290,34.678,145,44.250,251,72.535,1.617,0.030,0.424,0.008,
2014,3mt010001,1822402.440,984,153,1852.040,36.957,43,8.293,119,46.340,1.066,0.021,0.281,0.007,,2014,3mt010001,1822402.440,984,153,1852.040,36.957,43,8.293,119,46.340,1.066,0.021,0.281,0.007,
2014,3mt010002,7801848.950,4416,720,1766.720,34.392,139,33.576,218,50.953,1.558,0.026,0.479,0.011,,2014,3mt010002,7801848.950,4416,720,1766.720,34.392,139,33.576,218,50.953,1.558,0.026,0.479,0.011,
2014,3mt010003,533177.570,287,39,1857.760,38.164,14,4.331,50,27.735,0.976,0.018,0.139,-0.012,,2014,3mt010003,533177.570,287,39,1857.760,38.164,14,4.331,50,27.735,0.976,0.018,0.139,-0.012,
2014,3mt010004,5197320.920,3093,429,1680.350,35.986,115,30.988,215,74.046,1.892,0.036,0.596,0.015,,2014,3mt010004,5197320.920,3093,429,1680.350,35.986,115,30.988,215,74.046,1.892,0.036,0.596,0.015,
2014,3mt010005,3383654.680,1795,182,1885.040,36.418,39,7.677,136,40.731,0.866,0.027,0.131,0.006,,2014,3mt010005,3383654.680,1795,182,1885.040,36.418,39,7.677,136,40.731,0.866,0.027,0.131,0.006,
2014,3mt010006,8053586.110,4090,520,1969.090,32.997,120,27.101,215,65.635,2.148,0.041,0.679,0.017,,2014,3mt010006,8053586.110,4090,520,1969.090,32.997,120,27.101,215,65.635,2.148,0.041,0.679,0.017,
2014,3mt010007,1755784.020,896,101,1959.580,36.765,33,4.141,101,36.630,1.032,0.003,0.224,-0.008,,2014,3mt010007,1755784.020,896,101,1959.580,36.765,33,4.141,101,36.630,1.032,0.003,0.224,-0.008,
2014,3mt010100,967563.550,622,123,1555.570,40.244,18,3.628,68,26.413,0.979,0.028,0.093,0.008,,2014,3mt010100,967563.550,622,123,1555.570,40.244,18,3.628,68,26.413,0.979,0.028,0.093,0.008,
2014,3mt010101,22368423.210,14161,1438,1579.580,35.331,233,52.563,308,71.980,0.994,0.025,0.218,0.005,,2014,3mt010101,22368423.210,14161,1438,1579.580,35.331,233,52.563,308,71.980,0.994,0.025,0.218,0.005,
2014,3mt010102,1710722.090,1083,185,1579.610,39.241,42,5.345,103,33.493,0.897,-0.001,0.093,-0.019,,2014,3mt010102,1710722.090,1083,185,1579.610,39.241,42,5.345,103,33.493,0.897,-0.001,0.093,-0.019,
2014,3mt010200,805235.580,424,52,1899.140,37.663,26,6.257,75,36.911,0.922,0.049,0.037,0.035,,2014,3mt010200,805235.580,424,52,1899.140,37.663,26,6.257,75,36.911,0.922,0.049,0.037,0.035,
2014,3mt010201,1480728.940,778,70,1903.250,35.612,27,4.647,95,34.433,1.495,0.007,0.553,-0.011,,2014,3mt010201,1480728.940,778,70,1903.250,35.612,27,4.647,95,34.433,1.495,0.007,0.553,-0.011,
2014,3mt010202,587107.490,403,53,1456.840,35.315,23,4.586,67,29.834,0.741,0.069,0.025,0.023,,2014,3mt010202,587107.490,403,53,1456.840,35.315,23,4.586,67,29.834,0.741,0.069,0.025,0.023,
2014,3mt010203,4810676.670,3080,342,1561.910,33.371,108,22.924,194,61.576,2.636,0.033,1.175,0.008,,2014,3mt010203,4810676.670,3080,342,1561.910,33.371,108,22.924,194,61.576,2.636,0.033,1.175,0.008,
2014,3mt010204,303607.720,257,26,1181.350,41.591,15,2.488,48,19.644,1.494,0.022,0.147,0.008,,2014,3mt010204,303607.720,257,26,1181.350,41.591,15,2.488,48,19.644,1.494,0.022,0.147,0.008,
2014,3mt010205,394467.690,217,7,1817.820,38.313,5,1.405,55,36.828,4.696,0.033,1.583,0.007,,2014,3mt010205,394467.690,217,7,1817.820,38.313,5,1.405,55,36.828,4.696,0.033,1.583,0.007,
2014,3mt010206,1992237.900,1076,110,1851.520,34.832,56,14.082,127,52.085,1.904,0.034,0.687,0.013,,2014,3mt010206,1992237.900,1076,110,1851.520,34.832,56,14.082,127,52.085,1.904,0.034,0.687,0.013,
2014,3mt010207,1608785.610,1031,229,1560.410,35.180,66,15.353,105,38.553,1.070,0.037,0.265,0.011,,2014,3mt010207,1608785.610,1031,229,1560.410,35.180,66,15.353,105,38.553,1.070,0.037,0.265,0.011,
2014,3mt010208,985249.190,600,56,1642.080,35.718,20,4.948,101,40.296,2.523,0.043,1.051,0.016,,2014,3mt010208,985249.190,600,56,1642.080,35.718,20,4.948,101,40.296,2.523,0.043,1.051,0.016,
2014,3mt010209,1081994.960,754,71,1435.010,37.731,26,4.341,76,26.797,0.376,0.031,0.005,0.002,,2014,3mt010209,1081994.960,754,71,1435.010,37.731,26,4.341,76,26.797,0.376,0.031,0.005,0.002,
2014,3mt010210,3924542.030,1892,212,2074.280,36.933,57,9.518,133,39.320,1.769,0.080,0.346,0.039,,2014,3mt010210,3924542.030,1892,212,2074.280,36.933,57,9.518,133,39.320,1.769,0.080,0.346,0.039,
2014,3mt010211,1468560.560,948,133,1549.120,36.489,26,5.467,87,30.050,0.699,0.031,0.003,0.010,,2014,3mt010211,1468560.560,948,133,1549.120,36.489,26,5.467,87,30.050,0.699,0.031,0.003,0.010,
2014,3mt010212,205441.670,176,13,1167.280,38.131,6,2.025,49,29.389,2.269,0.033,1.228,-0.002,,2014,3mt010212,205441.670,176,13,1167.280,38.131,6,2.025,49,29.389,2.269,0.033,1.228,-0.002,
2014,3mt010213,3682246.820,2389,424,1541.330,34.660,91,20.886,173,54.672,0.994,-0.026,0.087,-0.042,,2014,3mt010213,3682246.820,2389,424,1541.330,34.660,91,20.886,173,54.672,0.994,-0.026,0.087,-0.042,
2014,3mt020000,17331688.960,11205,1417,1546.780,34.297,223,54.288,335,87.283,1.006,0.033,0.171,0.008,,2014,3mt020000,17331688.960,11205,1417,1546.780,34.297,223,54.288,335,87.283,1.006,0.033,0.171,0.008,
2014,3mt020001,1573296.510,1049,180,1499.810,36.858,47,12.255,122,51.818,0.340,0.004,-0.080,-0.014,,2014,3mt020001,1573296.510,1049,180,1499.810,36.858,47,12.255,122,51.818,0.340,0.004,-0.080,-0.014,
2014,3mt020002,1477953.350,1019,178,1450.400,35.444,55,12.118,115,41.401,1.206,0.024,0.348,0.005,,2014,3mt020002,1477953.350,1019,178,1450.400,35.444,55,12.118,115,41.401,1.206,0.024,0.348,0.005,
2014,3mt020003,1977961.900,1415,249,1397.850,34.825,59,14.976,118,41.950,1.163,0.031,0.366,0.011,,2014,3mt020003,1977961.900,1415,249,1397.850,34.825,59,14.976,118,41.950,1.163,0.031,0.366,0.011,
2014,3mt020004,2021711.180,1311,244,1542.110,35.478,64,11.893,140,51.631,0.647,0.021,-0.052,-0.009,,2014,3mt020004,2021711.180,1311,244,1542.110,35.478,64,11.893,140,51.631,0.647,0.021,-0.052,-0.009,
2014,3mt020005,14830045.090,5256,310,2821.550,33.737,72,7.212,213,63.927,13.540,-0.012,3.479,-0.031,,2014,3mt020005,14830045.090,5256,310,2821.550,33.737,72,7.212,213,63.927,13.540,-0.012,3.479,-0.031,
2014,3mt020100,3445222.930,1736,215,1984.580,34.459,54,7.947,141,42.712,1.837,0.016,0.685,-0.003,,2014,3mt020100,3445222.930,1736,215,1984.580,34.459,54,7.947,141,42.712,1.837,0.016,0.685,-0.003,
2014,3mt020101,1218557.020,757,147,1609.720,34.423,58,15.681,105,50.469,2.072,0.021,0.869,-0.010,,2014,3mt020101,1218557.020,757,147,1609.720,34.423,58,15.681,105,50.469,2.072,0.021,0.869,-0.010,
2014,3mt020102,37121666.550,19915,1741,1864.010,32.168,238,42.196,351,62.296,1.337,0.031,0.422,0.008,,2014,3mt020102,37121666.550,19915,1741,1864.010,32.168,238,42.196,351,62.296,1.337,0.031,0.422,0.008,
2014,3mt020103,4896873.330,2736,308,1789.790,35.827,100,31.392,206,80.987,1.329,-0.001,0.371,-0.020,,2014,3mt020103,4896873.330,2736,308,1789.790,35.827,100,31.392,206,80.987,1.329,-0.001,0.371,-0.020,
2014,3mt020104,26553772.920,15133,1303,1754.690,32.279,214,39.461,326,66.517,1.309,0.028,0.462,0.009,,2014,3mt020104,26553772.920,15133,1303,1754.690,32.279,214,39.461,326,66.517,1.309,0.028,0.462,0.009,
2014,3mt020105,4933919.770,2648,342,1863.260,35.532,66,7.882,142,42.038,1.074,0.049,0.292,0.027,,2014,3mt020105,4933919.770,2648,342,1863.260,35.532,66,7.882,142,42.038,1.074,0.049,0.292,0.027,
2014,3mt020106,1789053.650,922,105,1940.410,34.760,30,4.979,114,31.768,0.831,0.019,0.149,0.007,,2014,3mt020106,1789053.650,922,105,1940.410,34.760,30,4.979,114,31.768,0.831,0.019,0.149,0.007,
2014,3mt020107,40899069.140,22737,2662,1798.790,33.074,288,71.042,368,87.980,1.364,0.025,0.413,0.003,,2014,3mt020107,40899069.140,22737,2662,1798.790,33.074,288,71.042,368,87.980,1.364,0.025,0.413,0.003,
2014,3mt020108,6395700.240,3676,515,1739.850,33.677,111,21.559,202,53.060,1.376,0.027,0.373,0.005,,2014,3mt020108,6395700.240,3676,515,1739.850,33.677,111,21.559,202,53.060,1.376,0.027,0.373,0.005,
2014,3mt020200,10364878.030,6803,924,1523.580,34.712,157,34.150,245,66.113,1.038,0.025,0.283,0.004,,2014,3mt020200,10364878.030,6803,924,1523.580,34.712,157,34.150,245,66.113,1.038,0.025,0.283,0.004,
2014,3mt020201,2188642.250,1384,213,1581.390,36.981,55,12.413,122,44.985,1.073,0.013,0.321,0.003,,2014,3mt020201,2188642.250,1384,213,1581.390,36.981,55,12.413,122,44.985,1.073,0.013,0.321,0.003,
2014,3mt020202,460863.080,325,46,1418.040,37.643,21,4.255,65,37.669,1.150,0.023,0.438,0.006,,2014,3mt020202,460863.080,325,46,1418.040,37.643,21,4.255,65,37.669,1.150,0.023,0.438,0.006,
2014,3mt020203,2514161.730,1461,239,1720.850,35.774,58,13.377,124,43.244,1.817,0.061,0.594,0.031,,2014,3mt020203,2514161.730,1461,239,1720.850,35.774,58,13.377,124,43.244,1.817,0.061,0.594,0.031,
2014,3mt020204,6331363.050,3411,349,1856.160,35.745,93,21.543,216,71.440,1.079,0.032,0.259,0.009,,2014,3mt020204,6331363.050,3411,349,1856.160,35.745,93,21.543,216,71.440,1.079,0.032,0.259,0.009,
2014,3mt020205,3047965.280,1788,242,1704.680,35.822,69,13.712,150,48.399,1.029,0.022,0.147,-0.003,,2014,3mt020205,3047965.280,1788,242,1704.680,35.822,69,13.712,150,48.399,1.029,0.022,0.147,-0.003,
2014,3mt020300,4607798.660,2856,368,1613.380,35.597,75,15.981,168,45.906,0.436,-0.001,-0.015,-0.023,,2014,3mt020300,4607798.660,2856,368,1613.380,35.597,75,15.981,168,45.906,0.436,-0.001,-0.015,-0.023,
2014,3mt020301,5698751.010,3339,401,1706.720,35.322,90,17.552,172,52.848,1.183,0.027,0.276,0.007,,2014,3mt020301,5698751.010,3339,401,1706.720,35.322,90,17.552,172,52.848,1.183,0.027,0.276,0.007,
2014,3mt020302,1198546.000,796,148,1505.710,37.059,48,10.213,108,44.454,0.989,0.025,0.266,0.007,,2014,3mt020302,1198546.000,796,148,1505.710,37.059,48,10.213,108,44.454,0.989,0.025,0.266,0.007,
2014,3mt020303,3361734.270,2446,309,1374.380,33.944,85,15.139,158,43.527,1.196,0.038,0.308,0.007,,2014,3mt020303,3361734.270,2446,309,1374.380,33.944,85,15.139,158,43.527,1.196,0.038,0.308,0.007,
2014,3mt020304,1795249.730,1248,156,1438.500,35.384,50,10.792,96,42.723,0.452,-0.008,0.011,-0.018,,2014,3mt020304,1795249.730,1248,156,1438.500,35.384,50,10.792,96,42.723,0.452,-0.008,0.011,-0.018,
2014,3mt020305,13007145.090,8549,902,1521.480,33.775,178,43.182,277,77.906,1.577,0.040,0.596,0.024,,2014,3mt020305,13007145.090,8549,902,1521.480,33.775,178,43.182,277,77.906,1.577,0.040,0.596,0.024,
2014,3mt020306,2004034.230,1395,190,1436.580,34.487,63,14.636,134,51.240,0.982,0.084,0.285,0.057,,2014,3mt020306,2004034.230,1395,190,1436.580,34.487,63,14.636,134,51.240,0.982,0.084,0.285,0.057,
2014,3mt020307,1027118.840,845,59,1215.530,38.192,11,3.387,86,37.237,0.697,0.031,0.182,0.016,,2014,3mt020307,1027118.840,845,59,1215.530,38.192,11,3.387,86,37.237,0.697,0.031,0.182,0.016,
2014,3mt020400,11180238.040,6860,747,1629.770,33.726,178,43.350,269,74.501,1.623,0.031,0.520,0.009,,2014,3mt020400,11180238.040,6860,747,1629.770,33.726,178,43.350,269,74.501,1.623,0.031,0.520,0.009,
2014,3mt020401,6837684.080,4477,618,1527.290,33.578,153,36.341,236,70.117,1.695,0.032,0.591,0.016,,2014,3mt020401,6837684.080,4477,618,1527.290,33.578,153,36.341,236,70.117,1.695,0.032,0.591,0.016,
2014,3mt020402,5390081.850,3581,328,1505.190,32.719,98,20.431,194,48.555,1.220,0.018,0.306,-0.002,,2014,3mt020402,5390081.850,3581,328,1505.190,32.719,98,20.431,194,48.555,1.220,0.018,0.306,-0.002,
2014,3mt020403,4744350.480,2592,250,1830.380,34.322,83,15.600,182,65.768,2.822,-0.048,1.002,-0.044,,2014,3mt020403,4744350.480,2592,250,1830.380,34.322,83,15.600,182,65.768,2.822,-0.048,1.002,-0.044,
2014,3mt020404,1593032.130,820,100,1942.720,33.015,37,11.667,105,42.830,4.175,0.106,1.715,0.076,,2014,3mt020404,1593032.130,820,100,1942.720,33.015,37,11.667,105,42.830,4.175,0.106,1.715,0.076,
2014,3mt020405,1101842.690,785,177,1403.620,35.748,37,8.307,100,34.967,1.013,-0.002,0.244,-0.013,,2014,3mt020405,1101842.690,785,177,1403.620,35.748,37,8.307,100,34.967,1.013,-0.002,0.244,-0.013,
2014,3mt020406,4076874.980,2507,345,1626.200,35.178,104,20.593,174,55.949,1.343,0.015,0.385,0.002,,2014,3mt020406,4076874.980,2507,345,1626.200,35.178,104,20.593,174,55.949,1.343,0.015,0.385,0.002,
2014,3mt020407,2281191.160,1371,208,1663.890,35.098,69,20.128,152,59.465,1.397,0.028,0.403,0.009,,2014,3mt020407,2281191.160,1371,208,1663.890,35.098,69,20.128,152,59.465,1.397,0.028,0.403,0.009,
2014,3mt020500,2372452.800,1364,210,1739.340,33.828,57,8.584,123,37.091,2.051,0.049,0.809,0.027,,2014,3mt020500,2372452.800,1364,210,1739.340,33.828,57,8.584,123,37.091,2.051,0.049,0.809,0.027,
2014,3mt020501,751918.080,515,86,1460.040,38.485,32,5.900,82,38.864,1.074,0.025,0.178,0.002,,2014,3mt020501,751918.080,515,86,1460.040,38.485,32,5.900,82,38.864,1.074,0.025,0.178,0.002,
2014,3mt020502,8021792.780,4586,575,1749.190,34.272,121,17.948,209,50.610,1.310,0.028,0.394,0.017,,2014,3mt020502,8021792.780,4586,575,1749.190,34.272,121,17.948,209,50.610,1.310,0.028,0.394,0.017,
2014,3mt020503,754005.970,480,31,1570.850,36.288,17,4.006,65,21.823,1.292,0.042,0.424,0.033,,2014,3mt020503,754005.970,480,31,1570.850,36.288,17,4.006,65,21.823,1.292,0.042,0.424,0.033,
2014,3mt020600,20816624.830,10623,985,1959.580,33.601,174,36.274,284,70.892,1.424,0.032,0.544,0.015,,2014,3mt020600,20816624.830,10623,985,1959.580,33.601,174,36.274,284,70.892,1.424,0.032,0.544,0.015,
2014,3mt020601,5751287.760,2844,250,2022.250,35.010,78,11.376,173,50.313,2.726,0.039,1.070,0.024,,2014,3mt020601,5751287.760,2844,250,2022.250,35.010,78,11.376,173,50.313,2.726,0.039,1.070,0.024,
2014,3mt020602,5364148.080,3299,437,1625.990,35.618,117,29.338,218,68.080,0.963,0.023,0.181,-0.002,,2014,3mt020602,5364148.080,3299,437,1625.990,35.618,117,29.338,218,68.080,0.963,0.023,0.181,-0.002,
2014,3mt020603,11815247.610,6417,631,1841.240,34.661,130,18.944,218,51.311,0.626,0.012,0.006,-0.001,,2014,3mt020603,11815247.610,6417,631,1841.240,34.661,130,18.944,218,51.311,0.626,0.012,0.006,-0.001,
2014,3mt020604,16697481.280,8199,689,2036.530,33.309,151,13.822,262,63.078,1.331,0.024,0.406,0.004,,2014,3mt020604,16697481.280,8199,689,2036.530,33.309,151,13.822,262,63.078,1.331,0.024,0.406,0.004,
2014,3mt020700,2654954.190,1741,280,1524.960,36.203,70,19.164,131,49.185,0.415,0.009,-0.134,-0.011,,2014,3mt020700,2654954.190,1741,280,1524.960,36.203,70,19.164,131,49.185,0.415,0.009,-0.134,-0.011,
2014,3mt020701,3062828.650,1880,274,1629.160,36.356,70,15.134,144,47.839,0.959,0.021,0.139,0.004,,2014,3mt020701,3062828.650,1880,274,1629.160,36.356,70,15.134,144,47.839,0.959,0.021,0.139,0.004,
2014,3mt020702,1671777.830,1049,158,1593.690,37.129,50,13.227,110,49.976,0.869,0.030,0.106,0.011,,2014,3mt020702,1671777.830,1049,158,1593.690,37.129,50,13.227,110,49.976,0.869,0.030,0.106,0.011,
2014,3mt020703,2479909.160,1818,291,1364.090,37.046,74,16.895,136,46.277,0.654,0.018,-0.004,-0.002,,2014,3mt020703,2479909.160,1818,291,1364.090,37.046,74,16.895,136,46.277,0.654,0.018,-0.004,-0.002,
2014,3mt020704,888011.990,541,81,1641.430,35.895,27,9.257,91,50.632,0.748,0.041,0.111,0.020,,2014,3mt020704,888011.990,541,81,1641.430,35.895,27,9.257,91,50.632,0.748,0.041,0.111,0.020,
2014,3mt020705,1661251.820,995,156,1669.600,37.643,43,10.781,119,44.228,1.612,0.049,0.577,0.026,,2014,3mt020705,1661251.820,995,156,1669.600,37.643,43,10.781,119,44.228,1.612,0.049,0.577,0.026,
