"Tabela 202 - População residente, por sexo e situação do domicílio"
"Variável - População residente (Pessoas)"
"Nível";"Cód.";"Município";"Situação do domicílio";"Ano x Sexo"
"Nível";"Cód.";"Município";"Situação do domicílio";"1991"
"Nível";"Cód.";"Município";"Situação do domicílio";"Total";"Homens";"Mulheres"
"MU";"2505105";"Cuité (PB)";"Urbana";"50,32";"23,79";"26,53"
"MU";"2505105";"Cuité (PB)";"Rural";"49,68";"25,32";"24,36"
"MU";"2505204";"Cuitegi (PB)";"Total";"100,00";"50,24";"49,76"
"MU";"2505204";"Cuitegi (PB)";"Urbana";"78,25";"38,70";"39,55"
"MU";"2505204";"Cuitegi (PB)";"Rural";"21,75";"11,53";"10,22"
"MU";"2505238";"Cuité de Mamanguape (PB)";"Total";"...";"...";"..."
"MU";"2505238";"Cuité de Mamanguape (PB)";"Urbana";"...";"...";"..."
"MU";"2505238";"Cuité de Mamanguape (PB)";"Rural";"...";"...";"..."
"MU";"2505279";"Curral de Cima (PB)";"Total";"...";"...";"..."
"MU";"2505279";"Curral de Cima (PB)";"Urbana";"...";"...";"..."
"MU";"2505279";"Curral de Cima (PB)";"Rural";"...";"...";"..."
"MU";"2505303";"Curral Velho (PB)";"Total";"100,00";"52,27";"47,73"
"MU";"2505303";"Curral Velho (PB)";"Urbana";"29,40";"14,74";"14,66"
"MU";"2505303";"Curral Velho (PB)";"Rural";"70,60";"37,52";"33,07"
"MU";"2505352";"Damião (PB)";"Total";"...";"...";"..."
"MU";"2505352";"Damião (PB)";"Urbana";"...";"...";"..."
"MU";"2505352";"Damião (PB)";"Rural";"...";"...";"..."
"MU";"2505402";"Desterro (PB)";"Total";"100,00";"47,00";"53,00"
"MU";"2505402";"Desterro (PB)";"Urbana";"23,30";"11,01";"12,29"
"MU";"2505402";"Desterro (PB)";"Rural";"76,70";"35,99";"40,71"
"MU";"2505501";"Vista Serrana (PB)";"Total";"100,00";"49,74";"50,26"
"MU";"2505501";"Vista Serrana (PB)";"Urbana";"36,17";"18,35";"17,82"
"MU";"2505501";"Vista Serrana (PB)";"Rural";"63,83";"31,39";"32,44"
"MU";"2505600";"Diamante (PB)";"Total";"100,00";"49,31";"50,69"
"MU";"2505600";"Diamante (PB)";"Urbana";"37,48";"17,69";"19,79"
"MU";"2505600";"Diamante (PB)";"Rural";"62,52";"31,62";"30,90"
"MU";"2505709";"Dona Inês (PB)";"Total";"100,00";"49,18";"50,82"
"MU";"2505709";"Dona Inês (PB)";"Urbana";"31,89";"15,31";"16,58"
"MU";"2505709";"Dona Inês (PB)";"Rural";"68,11";"33,87";"34,24"
"MU";"2505808";"Duas Estradas (PB)";"Total";"100,00";"49,82";"50,18"
"MU";"2505808";"Duas Estradas (PB)";"Urbana";"57,41";"27,93";"29,48"
"MU";"2505808";"Duas Estradas (PB)";"Rural";"42,59";"21,88";"20,70"
"MU";"2505907";"Emas (PB)";"Total";"100,00";"49,09";"50,91"
"MU";"2505907";"Emas (PB)";"Urbana";"36,34";"17,45";"18,89"
"MU";"2505907";"Emas (PB)";"Rural";"63,66";"31,64";"32,02"
"MU";"2506004";"Esperança (PB)";"Total";"100,00";"48,56";"51,44"
"MU";"2506004";"Esperança (PB)";"Urbana";"60,86";"28,57";"32,30"
"MU";"2506004";"Esperança (PB)";"Rural";"39,14";"20,00";"19,14"
"MU";"2506103";"Fagundes (PB)";"Total";"100,00";"49,26";"50,74"
"MU";"2506103";"Fagundes (PB)";"Urbana";"32,97";"15,63";"17,34"
"MU";"2506103";"Fagundes (PB)";"Rural";"67,03";"33,63";"33,40"
"MU";"2506202";"Frei Martinho (PB)";"Total";"100,00";"49,48";"50,52"
"MU";"2506202";"Frei Martinho (PB)";"Urbana";"43,29";"21,01";"22,28"
"MU";"2506202";"Frei Martinho (PB)";"Rural";"56,71";"28,46";"28,24"
"MU";"2506251";"Gado Bravo (PB)";"Total";"...";"...";"..."
"MU";"2506251";"Gado Bravo (PB)";"Urbana";"...";"...";"..."
"MU";"2506251";"Gado Bravo (PB)";"Rural";"...";"...";"..."
"MU";"2506301";"Guarabira (PB)";"Total";"100,00";"47,91";"52,09"
"MU";"2506301";"Guarabira (PB)";"Urbana";"84,32";"39,97";"44,35"
"MU";"2506301";"Guarabira (PB)";"Rural";"15,68";"7,94";"7,74"
"MU";"2506400";"Gurinhém (PB)";"Total";"100,00";"49,95";"50,05"
"MU";"2506400";"Gurinhém (PB)";"Urbana";"35,95";"17,28";"18,67"
"MU";"2506400";"Gurinhém (PB)";"Rural";"64,05";"32,67";"31,39"
"MU";"2506509";"Gurjão (PB)";"Total";"100,00";"49,28";"50,72"
"MU";"2506509";"Gurjão (PB)";"Urbana";"32,53";"15,69";"16,83"
"MU";"2506509";"Gurjão (PB)";"Rural";"67,47";"33,58";"33,89"
"MU";"2506608";"Ibiara (PB)";"Total";"100,00";"49,42";"50,58"
"MU";"2506608";"Ibiara (PB)";"Urbana";"45,72";"21,71";"24,02"
"MU";"2506608";"Ibiara (PB)";"Rural";"54,28";"27,71";"26,57"
"MU";"2506707";"Imaculada (PB)";"Total";"100,00";"49,03";"50,97"
"MU";"2506707";"Imaculada (PB)";"Urbana";"18,00";"8,80";"9,19"
"MU";"2506707";"Imaculada (PB)";"Rural";"82,00";"40,22";"41,78"
"MU";"2506806";"Ingá (PB)";"Total";"100,00";"49,11";"50,89"
"MU";"2506806";"Ingá (PB)";"Urbana";"52,59";"25,67";"26,92"
"MU";"2506806";"Ingá (PB)";"Rural";"47,41";"23,45";"23,97"
"MU";"2506905";"Itabaiana (PB)";"Total";"100,00";"48,01";"51,99"
"MU";"2506905";"Itabaiana (PB)";"Urbana";"76,19";"35,98";"40,21"
"MU";"2506905";"Itabaiana (PB)";"Rural";"23,81";"12,03";"11,78"
"MU";"2507002";"Itaporanga (PB)";"Total";"100,00";"48,31";"51,69"
"MU";"2507002";"Itaporanga (PB)";"Urbana";"59,98";"27,61";"32,37"
"MU";"2507002";"Itaporanga (PB)";"Rural";"40,02";"20,70";"19,31"
"MU";"2507101";"Itapororoca (PB)";"Total";"100,00";"50,22";"49,78"
"MU";"2507101";"Itapororoca (PB)";"Urbana";"42,53";"20,56";"21,97"
"MU";"2507101";"Itapororoca (PB)";"Rural";"57,47";"29,66";"27,81"
"MU";"2507200";"Itatuba (PB)";"Total";"100,00";"49,22";"50,78"
"MU";"2507200";"Itatuba (PB)";"Urbana";"44,91";"21,77";"23,14"
"MU";"2507200";"Itatuba (PB)";"Rural";"55,09";"27,45";"27,64"
"MU";"2507309";"Jacaraú (PB)";"Total";"100,00";"50,02";"49,98"
"MU";"2507309";"Jacaraú (PB)";"Urbana";"33,68";"16,19";"17,49"
"MU";"2507309";"Jacaraú (PB)";"Rural";"66,32";"33,83";"32,49"
"MU";"2507408";"Jericó (PB)";"Total";"100,00";"49,67";"50,33"
"MU";"2507408";"Jericó (PB)";"Urbana";"42,75";"20,73";"22,01"
"MU";"2507408";"Jericó (PB)";"Rural";"57,25";"28,94";"28,31"
"MU";"2507507";"João Pessoa (PB)";"Total";"100,00";"46,25";"53,75"
"MU";"2507507";"João Pessoa (PB)";"Urbana";"100,00";"46,25";"53,75"
"MU";"2507507";"João Pessoa (PB)";"Rural";"-";"-";"-"
"MU";"2507606";"Juarez Távora (PB)";"Total";"100,00";"48,65";"51,35"
"MU";"2507606";"Juarez Távora (PB)";"Urbana";"65,87";"31,50";"34,37"
"MU";"2507606";"Juarez Távora (PB)";"Rural";"34,13";"17,15";"16,98"
"MU";"2507705";"Juazeirinho (PB)";"Total";"100,00";"49,75";"50,25"
"MU";"2507705";"Juazeirinho (PB)";"Urbana";"43,42";"20,98";"22,43"
"MU";"2507705";"Juazeirinho (PB)";"Rural";"56,58";"28,76";"27,82"
"MU";"2507804";"Junco do Seridó (PB)";"Total";"100,00";"50,16";"49,84"
"MU";"2507804";"Junco do Seridó (PB)";"Urbana";"49,39";"24,71";"24,69"
"MU";"2507804";"Junco do Seridó (PB)";"Rural";"50,61";"25,45";"25,16"
"MU";"2507903";"Juripiranga (PB)";"Total";"100,00";"49,41";"50,59"
"MU";"2507903";"Juripiranga (PB)";"Urbana";"88,76";"43,42";"45,34"
"MU";"2507903";"Juripiranga (PB)";"Rural";"11,24";"5,99";"5,25"
"MU";"2508000";"Juru (PB)";"Total";"100,00";"48,95";"51,05"
"MU";"2508000";"Juru (PB)";"Urbana";"25,13";"11,97";"13,15"
"MU";"2508000";"Juru (PB)";"Rural";"74,87";"36,98";"37,90"
"MU";"2508109";"Lagoa (PB)";"Total";"100,00";"48,42";"51,58"
"MU";"2508109";"Lagoa (PB)";"Urbana";"28,54";"12,93";"15,62"
"MU";"2508109";"Lagoa (PB)";"Rural";"71,46";"35,49";"35,96"
"MU";"2508208";"Lagoa de Dentro (PB)";"Total";"100,00";"49,26";"50,74"
"MU";"2508208";"Lagoa de Dentro (PB)";"Urbana";"36,30";"17,02";"19,28"
"MU";"2508208";"Lagoa de Dentro (PB)";"Rural";"63,70";"32,25";"31,45"
"MU";"2508307";"Lagoa Seca (PB)";"Total";"100,00";"50,05";"49,95"
"MU";"2508307";"Lagoa Seca (PB)";"Urbana";"29,45";"14,26";"15,19"
"MU";"2508307";"Lagoa Seca (PB)";"Rural";"70,55";"35,79";"34,76"
"MU";"2508406";"Lastro (PB)";"Total";"100,00";"49,85";"50,15"
"MU";"2508406";"Lastro (PB)";"Urbana";"23,15";"11,71";"11,44"
"MU";"2508406";"Lastro (PB)";"Rural";"76,85";"38,13";"38,71"
"MU";"2508505";"Livramento (PB)";"Total";"100,00";"49,03";"50,97"
"MU";"2508505";"Livramento (PB)";"Urbana";"33,79";"15,62";"18,17"
"MU";"2508505";"Livramento (PB)";"Rural";"66,21";"33,40";"32,81"
"MU";"2508554";"Logradouro (PB)";"Total";"...";"...";"..."
"MU";"2508554";"Logradouro (PB)";"Urbana";"...";"...";"..."
"MU";"2508554";"Logradouro (PB)";"Rural";"...";"...";"..."
"MU";"2508604";"Lucena (PB)";"Total";"100,00";"50,50";"49,50"
"MU";"2508604";"Lucena (PB)";"Urbana";"70,68";"35,16";"35,52"
"MU";"2508604";"Lucena (PB)";"Rural";"29,32";"15,34";"13,98"
"MU";"2508703";"Mãe d'Água (PB)";"Total";"100,00";"48,25";"51,75"
"MU";"2508703";"Mãe d'Água (PB)";"Urbana";"22,78";"10,09";"12,69"
"MU";"2508703";"Mãe d'Água (PB)";"Rural";"77,22";"38,16";"39,05"
"MU";"2508802";"Malta (PB)";"Total";"100,00";"47,78";"52,22"
"MU";"2508802";"Malta (PB)";"Urbana";"75,83";"35,15";"40,68"
"MU";"2508802";"Malta (PB)";"Rural";"24,17";"12,63";"11,54"
"MU";"2508901";"Mamanguape (PB)";"Total";"100,00";"50,10";"49,90"
"MU";"2508901";"Mamanguape (PB)";"Urbana";"59,93";"29,34";"30,59"
"MU";"2508901";"Mamanguape (PB)";"Rural";"40,07";"20,76";"19,31"
"MU";"2509008";"Manaíra (PB)";"Total";"100,00";"49,04";"50,96"
"MU";"2509008";"Manaíra (PB)";"Urbana";"29,50";"13,85";"15,66"
"MU";"2509008";"Manaíra (PB)";"Rural";"70,50";"35,19";"35,31"
"MU";"2509057";"Marcação (PB)";"Total";"...";"...";"..."
"MU";"2509057";"Marcação (PB)";"Urbana";"...";"...";"..."
"MU";"2509057";"Marcação (PB)";"Rural";"...";"...";"..."
"MU";"2509107";"Mari (PB)";"Total";"100,00";"48,28";"51,72"
"MU";"2509107";"Mari (PB)";"Urbana";"82,98";"39,69";"43,29"
"MU";"2509107";"Mari (PB)";"Rural";"17,02";"8,59";"8,43"
"MU";"2509156";"Marizópolis (PB)";"Total";"...";"...";"..."
"MU";"2509156";"Marizópolis (PB)";"Urbana";"...";"...";"..."
"MU";"2509156";"Marizópolis (PB)";"Rural";"...";"...";"..."
"MU";"2509206";"Massaranduba (PB)";"Total";"100,00";"48,36";"51,64"
"MU";"2509206";"Massaranduba (PB)";"Urbana";"18,62";"8,63";"9,99"
"MU";"2509206";"Massaranduba (PB)";"Rural";"81,38";"39,73";"41,65"
"MU";"2509305";"Mataraca (PB)";"Total";"100,00";"51,54";"48,46"
"MU";"2509305";"Mataraca (PB)";"Urbana";"77,52";"39,86";"37,66"
"MU";"2509305";"Mataraca (PB)";"Rural";"22,48";"11,68";"10,80"
"MU";"2509339";"Matinhas (PB)";"Total";"...";"...";"..."
"MU";"2509339";"Matinhas (PB)";"Urbana";"...";"...";"..."
"MU";"2509339";"Matinhas (PB)";"Rural";"...";"...";"..."
"MU";"2509370";"Mato Grosso (PB)";"Total";"...";"...";"..."
"MU";"2509370";"Mato Grosso (PB)";"Urbana";"...";"...";"..."
"MU";"2509370";"Mato Grosso (PB)";"Rural";"...";"...";"..."
"MU";"2509396";"Maturéia (PB)";"Total";"...";"...";"..."
"MU";"2509396";"Maturéia (PB)";"Urbana";"...";"...";"..."
"MU";"2509396";"Maturéia (PB)";"Rural";"...";"...";"..."
"MU";"2509404";"Mogeiro (PB)";"Total";"100,00";"49,91";"50,09"
"MU";"2509404";"Mogeiro (PB)";"Urbana";"28,10";"13,70";"14,40"
"MU";"2509404";"Mogeiro (PB)";"Rural";"71,90";"36,20";"35,70"
"MU";"2509503";"Montadas (PB)";"Total";"100,00";"50,10";"49,90"
"MU";"2509503";"Montadas (PB)";"Urbana";"39,10";"19,03";"20,07"
"MU";"2509503";"Montadas (PB)";"Rural";"60,90";"31,07";"29,82"
"MU";"2509602";"Monte Horebe (PB)";"Total";"100,00";"50,14";"49,86"
"MU";"2509602";"Monte Horebe (PB)";"Urbana";"42,76";"20,82";"21,93"
"MU";"2509602";"Monte Horebe (PB)";"Rural";"57,24";"29,31";"27,93"
"MU";"2509701";"Monteiro (PB)";"Total";"100,00";"48,85";"51,15"
"MU";"2509701";"Monteiro (PB)";"Urbana";"54,17";"25,37";"28,80"
"MU";"2509701";"Monteiro (PB)";"Rural";"45,83";"23,48";"22,35"
"MU";"2509800";"Mulungu (PB)";"Total";"100,00";"49,40";"50,60"
"MU";"2509800";"Mulungu (PB)";"Urbana";"35,16";"16,89";"18,27"
"MU";"2509800";"Mulungu (PB)";"Rural";"64,84";"32,50";"32,34"
"MU";"2509909";"Natuba (PB)";"Total";"100,00";"49,33";"50,67"
"MU";"2509909";"Natuba (PB)";"Urbana";"25,39";"12,37";"13,02"
"MU";"2509909";"Natuba (PB)";"Rural";"74,61";"36,96";"37,65"
"MU";"2510006";"Nazarezinho (PB)";"Total";"100,00";"49,31";"50,69"
"MU";"2510006";"Nazarezinho (PB)";"Urbana";"30,44";"14,04";"16,40"
"MU";"2510006";"Nazarezinho (PB)";"Rural";"69,56";"35,27";"34,29"
"MU";"2510105";"Nova Floresta (PB)";"Total";"100,00";"46,75";"53,25"
"MU";"2510105";"Nova Floresta (PB)";"Urbana";"84,98";"39,40";"45,58"
"MU";"2510105";"Nova Floresta (PB)";"Rural";"15,02";"7,36";"7,66"
"MU";"2510204";"Nova Olinda (PB)";"Total";"100,00";"47,56";"52,44"
"MU";"2510204";"Nova Olinda (PB)";"Urbana";"37,19";"17,09";"20,10"
"MU";"2510204";"Nova Olinda (PB)";"Rural";"62,81";"30,48";"32,33"
"MU";"2510303";"Nova Palmeira (PB)";"Total";"100,00";"50,78";"49,22"
"MU";"2510303";"Nova Palmeira (PB)";"Urbana";"43,55";"20,75";"22,80"
"MU";"2510303";"Nova Palmeira (PB)";"Rural";"56,45";"30,03";"26,42"
"MU";"2510402";"Olho d'Água (PB)";"Total";"100,00";"49,26";"50,74"
"MU";"2510402";"Olho d'Água (PB)";"Urbana";"24,37";"10,97";"13,40"
"MU";"2510402";"Olho d'Água (PB)";"Rural";"75,63";"38,29";"37,34"
"MU";"2510501";"Olivedos (PB)";"Total";"100,00";"50,44";"49,56"
"MU";"2510501";"Olivedos (PB)";"Urbana";"35,29";"16,95";"18,34"
"MU";"2510501";"Olivedos (PB)";"Rural";"64,71";"33,49";"31,22"
"MU";"2510600";"Ouro Velho (PB)";"Total";"100,00";"49,43";"50,57"
"MU";"2510600";"Ouro Velho (PB)";"Urbana";"56,44";"26,96";"29,48"
"MU";"2510600";"Ouro Velho (PB)";"Rural";"43,56";"22,47";"21,09"
"MU";"2510659";"Parari (PB)";"Total";"...";"...";"..."
"MU";"2510659";"Parari (PB)";"Urbana";"...";"...";"..."
"MU";"2510659";"Parari (PB)";"Rural";"...";"...";"..."
"MU";"2510709";"Passagem (PB)";"Total";"100,00";"48,11";"51,89"
"MU";"2510709";"Passagem (PB)";"Urbana";"30,14";"14,40";"15,74"
"MU";"2510709";"Passagem (PB)";"Rural";"69,86";"33,71";"36,15"
"MU";"2510808";"Patos (PB)";"Total";"100,00";"46,67";"53,33"
"MU";"2510808";"Patos (PB)";"Urbana";"94,35";"43,74";"50,62"
"MU";"2510808";"Patos (PB)";"Rural";"5,65";"2,93";"2,72"
"MU";"2510907";"Paulista (PB)";"Total";"100,00";"49,72";"50,28"
"MU";"2510907";"Paulista (PB)";"Urbana";"24,29";"11,19";"13,10"
"MU";"2510907";"Paulista (PB)";"Rural";"75,71";"38,53";"37,18"
"MU";"2511004";"Pedra Branca (PB)";"Total";"100,00";"48,60";"51,40"
"MU";"2511004";"Pedra Branca (PB)";"Urbana";"42,46";"19,13";"23,33"
"MU";"2511004";"Pedra Branca (PB)";"Rural";"57,54";"29,47";"28,07"
"MU";"2511103";"Pedra Lavrada (PB)";"Total";"100,00";"50,86";"49,14"
"MU";"2511103";"Pedra Lavrada (PB)";"Urbana";"29,29";"14,48";"14,81"
"MU";"2511103";"Pedra Lavrada (PB)";"Rural";"70,71";"36,38";"34,33"
"MU";"2511202";"Pedras de Fogo (PB)";"Total";"100,00";"50,98";"49,02"
"MU";"2511202";"Pedras de Fogo (PB)";"Urbana";"48,38";"23,93";"24,45"
"MU";"2511202";"Pedras de Fogo (PB)";"Rural";"51,62";"27,05";"24,57"
"MU";"2511301";"Piancó (PB)";"Total";"100,00";"47,14";"52,86"
"MU";"2511301";"Piancó (PB)";"Urbana";"55,05";"24,92";"30,13"
"MU";"2511301";"Piancó (PB)";"Rural";"44,95";"22,22";"22,73"
"MU";"2511400";"Picuí (PB)";"Total";"100,00";"48,54";"51,46"
"MU";"2511400";"Picuí (PB)";"Urbana";"49,18";"22,89";"26,29"
"MU";"2511400";"Picuí (PB)";"Rural";"50,82";"25,65";"25,17"
"MU";"2511509";"Pilar (PB)";"Total";"100,00";"50,41";"49,59"
"MU";"2511509";"Pilar (PB)";"Urbana";"50,75";"25,01";"25,74"
"MU";"2511509";"Pilar (PB)";"Rural";"49,25";"25,40";"23,85"
"MU";"2511608";"Pilões (PB)";"Total";"100,00";"50,72";"49,28"
"MU";"2511608";"Pilões (PB)";"Urbana";"31,54";"15,62";"15,92"
"MU";"2511608";"Pilões (PB)";"Rural";"68,46";"35,10";"33,35"
"MU";"2511707";"Pilõezinhos (PB)";"Total";"100,00";"50,32";"49,68"
"MU";"2511707";"Pilõezinhos (PB)";"Urbana";"37,73";"18,88";"18,85"
"MU";"2511707";"Pilõezinhos (PB)";"Rural";"62,27";"31,44";"30,83"
"MU";"2511806";"Pirpirituba (PB)";"Total";"100,00";"49,46";"50,54"
"MU";"2511806";"Pirpirituba (PB)";"Urbana";"66,83";"32,42";"34,41"
"MU";"2511806";"Pirpirituba (PB)";"Rural";"33,17";"17,04";"16,13"
"MU";"2511905";"Pitimbu (PB)";"Total";"100,00";"50,67";"49,33"
"MU";"2511905";"Pitimbu (PB)";"Urbana";"62,61";"31,29";"31,32"
"MU";"2511905";"Pitimbu (PB)";"Rural";"37,39";"19,38";"18,01"
"MU";"2512002";"Pocinhos (PB)";"Total";"100,00";"50,10";"49,90"
"MU";"2512002";"Pocinhos (PB)";"Urbana";"45,16";"21,98";"23,18"
"MU";"2512002";"Pocinhos (PB)";"Rural";"54,84";"28,13";"26,71"
"MU";"2512036";"Poço Dantas (PB)";"Total";"...";"...";"..."
"MU";"2512036";"Poço Dantas (PB)";"Urbana";"...";"...";"..."
"MU";"2512036";"Poço Dantas (PB)";"Rural";"...";"...";"..."
"MU";"2512077";"Poço de José de Moura (PB)";"Total";"...";"...";"..."
"MU";"2512077";"Poço de José de Moura (PB)";"Urbana";"...";"...";"..."
"MU";"2512077";"Poço de José de Moura (PB)";"Rural";"...";"...";"..."
"MU";"2512101";"Pombal (PB)";"Total";"100,00";"47,47";"52,53"
"MU";"2512101";"Pombal (PB)";"Urbana";"57,17";"25,86";"31,32"
"MU";"2512101";"Pombal (PB)";"Rural";"42,83";"21,61";"21,21"
"MU";"2512200";"Prata (PB)";"Total";"100,00";"49,74";"50,26"
"MU";"2512200";"Prata (PB)";"Urbana";"58,41";"28,39";"30,02"
"MU";"2512200";"Prata (PB)";"Rural";"41,59";"21,35";"20,24"
"MU";"2512309";"Princesa Isabel (PB)";"Total";"100,00";"48,48";"51,52"
"MU";"2512309";"Princesa Isabel (PB)";"Urbana";"39,62";"18,17";"21,45"
"MU";"2512309";"Princesa Isabel (PB)";"Rural";"60,38";"30,31";"30,07"
"MU";"2512408";"Puxinanã (PB)";"Total";"100,00";"49,57";"50,43"
"MU";"2512408";"Puxinanã (PB)";"Urbana";"22,47";"10,57";"11,91"
"MU";"2512408";"Puxinanã (PB)";"Rural";"77,53";"39,00";"38,52"
"MU";"2512507";"Queimadas (PB)";"Total";"100,00";"49,21";"50,79"
"MU";"2512507";"Queimadas (PB)";"Urbana";"36,29";"17,49";"18,80"
"MU";"2512507";"Queimadas (PB)";"Rural";"63,71";"31,72";"31,99"
"MU";"2512606";"Quixaba (PB)";"Total";"100,00";"52,14";"47,86"
"MU";"2512606";"Quixaba (PB)";"Urbana";"27,94";"14,24";"13,70"
"MU";"2512606";"Quixaba (PB)";"Rural";"72,06";"37,90";"34,16"
"MU";"2512705";"Remígio (PB)";"Total";"100,00";"47,59";"52,41"
"MU";"2512705";"Remígio (PB)";"Urbana";"57,09";"26,29";"30,80"
"MU";"2512705";"Remígio (PB)";"Rural";"42,91";"21,30";"21,61"
"MU";"2512721";"Pedro Régis (PB)";"Total";"...";"...";"..."
"MU";"2512721";"Pedro Régis (PB)";"Urbana";"...";"...";"..."
"MU";"2512721";"Pedro Régis (PB)";"Rural";"...";"...";"..."
"MU";"2512747";"Riachão (PB)";"Total";"...";"...";"..."
"MU";"2512747";"Riachão (PB)";"Urbana";"...";"...";"..."
"MU";"2512747";"Riachão (PB)";"Rural";"...";"...";"..."
"MU";"2512754";"Riachão do Bacamarte (PB)";"Total";"...";"...";"..."
"MU";"2512754";"Riachão do Bacamarte (PB)";"Urbana";"...";"...";"..."
"MU";"2512754";"Riachão do Bacamarte (PB)";"Rural";"...";"...";"..."
"MU";"2512762";"Riachão do Poço (PB)";"Total";"...";"...";"..."
"MU";"2512762";"Riachão do Poço (PB)";"Urbana";"...";"...";"..."
"MU";"2512762";"Riachão do Poço (PB)";"Rural";"...";"...";"..."
"MU";"2512788";"Riacho de Santo Antônio (PB)";"Total";"...";"...";"..."
"MU";"2512788";"Riacho de Santo Antônio (PB)";"Urbana";"...";"...";"..."
"MU";"2512788";"Riacho de Santo Antônio (PB)";"Rural";"...";"...";"..."
"MU";"2512804";"Riacho dos Cavalos (PB)";"Total";"100,00";"50,97";"49,03"
"MU";"2512804";"Riacho dos Cavalos (PB)";"Urbana";"28,51";"14,20";"14,31"
"MU";"2512804";"Riacho dos Cavalos (PB)";"Rural";"71,49";"36,77";"34,72"
"MU";"2512903";"Rio Tinto (PB)";"Total";"100,00";"49,48";"50,52"
"MU";"2512903";"Rio Tinto (PB)";"Urbana";"58,82";"27,90";"30,92"
"MU";"2512903";"Rio Tinto (PB)";"Rural";"41,18";"21,58";"19,60"
"MU";"2513000";"Salgadinho (PB)";"Total";"100,00";"49,82";"50,18"
"MU";"2513000";"Salgadinho (PB)";"Urbana";"13,76";"6,46";"7,31"
"MU";"2513000";"Salgadinho (PB)";"Rural";"86,24";"43,36";"42,88"
"MU";"2513109";"Salgado de São Félix (PB)";"Total";"100,00";"48,34";"51,66"
"MU";"2513109";"Salgado de São Félix (PB)";"Urbana";"27,17";"12,70";"14,47"
"MU";"2513109";"Salgado de São Félix (PB)";"Rural";"72,83";"35,64";"37,19"
"MU";"2513158";"Santa Cecília (PB)";"Total";"...";"...";"..."
"MU";"2513158";"Santa Cecília (PB)";"Urbana";"...";"...";"..."
"MU";"2513158";"Santa Cecília (PB)";"Rural";"...";"...";"..."
"MU";"2513208";"Santa Cruz (PB)";"Total";"100,00";"49,92";"50,08"
"MU";"2513208";"Santa Cruz (PB)";"Urbana";"32,24";"15,61";"16,63"
"MU";"2513208";"Santa Cruz (PB)";"Rural";"67,76";"34,30";"33,45"
"MU";"2513307";"Santa Helena (PB)";"Total";"100,00";"48,51";"51,49"
"MU";"2513307";"Santa Helena (PB)";"Urbana";"36,33";"17,15";"19,18"
"MU";"2513307";"Santa Helena (PB)";"Rural";"63,67";"31,35";"32,32"
"MU";"2513356";"Santa Inês (PB)";"Total";"...";"...";"..."
"MU";"2513356";"Santa Inês (PB)";"Urbana";"...";"...";"..."
"MU";"2513356";"Santa Inês (PB)";"Rural";"...";"...";"..."
"MU";"2513406";"Santa Luzia (PB)";"Total";"100,00";"48,18";"51,82"
"MU";"2513406";"Santa Luzia (PB)";"Urbana";"82,85";"39,07";"43,77"
"MU";"2513406";"Santa Luzia (PB)";"Rural";"17,15";"9,11";"8,04"
"MU";"2513505";"Santana de Mangueira (PB)";"Total";"100,00";"49,90";"50,10"
"MU";"2513505";"Santana de Mangueira (PB)";"Urbana";"17,60";"8,55";"9,04"
"MU";"2513505";"Santana de Mangueira (PB)";"Rural";"82,40";"41,35";"41,06"
"MU";"2513604";"Santana dos Garrotes (PB)";"Total";"100,00";"48,02";"51,98"
"MU";"2513604";"Santana dos Garrotes (PB)";"Urbana";"30,02";"13,68";"16,34"
"MU";"2513604";"Santana dos Garrotes (PB)";"Rural";"69,98";"34,34";"35,64"
"MU";"2513653";"Joca Claudino (PB)";"Total";"...";"...";"..."
"MU";"2513653";"Joca Claudino (PB)";"Urbana";"...";"...";"..."
"MU";"2513653";"Joca Claudino (PB)";"Rural";"...";"...";"..."
"MU";"2513703";"Santa Rita (PB)";"Total";"100,00";"48,84";"51,16"
"MU";"2513703";"Santa Rita (PB)";"Urbana";"81,02";"39,16";"41,86"
"MU";"2513703";"Santa Rita (PB)";"Rural";"18,98";"9,68";"9,30"
"MU";"2513802";"Santa Teresinha (PB)";"Total";"100,00";"51,14";"48,86"
"MU";"2513802";"Santa Teresinha (PB)";"Urbana";"22,34";"10,83";"11,50"
"MU";"2513802";"Santa Teresinha (PB)";"Rural";"77,66";"40,30";"37,36"
"MU";"2513851";"Santo André (PB)";"Total";"...";"...";"..."
"MU";"2513851";"Santo André (PB)";"Urbana";"...";"...";"..."
"MU";"2513851";"Santo André (PB)";"Rural";"...";"...";"..."
"MU";"2513901";"São Bento (PB)";"Total";"100,00";"49,11";"50,89"
"MU";"2513901";"São Bento (PB)";"Urbana";"61,74";"29,76";"31,98"
"MU";"2513901";"São Bento (PB)";"Rural";"38,26";"19,35";"18,91"
"MU";"2513927";"São Bentinho (PB)";"Total";"...";"...";"..."
"MU";"2513927";"São Bentinho (PB)";"Urbana";"...";"...";"..."
"MU";"2513927";"São Bentinho (PB)";"Rural";"...";"...";"..."
"MU";"2513943";"São Domingos do Cariri (PB)";"Total";"...";"...";"..."
"MU";"2513943";"São Domingos do Cariri (PB)";"Urbana";"...";"...";"..."
"MU";"2513943";"São Domingos do Cariri (PB)";"Rural";"...";"...";"..."
"MU";"2513968";"São Domingos (PB)";"Total";"...";"...";"..."
"MU";"2513968";"São Domingos (PB)";"Urbana";"...";"...";"..."
